id,query,llm_answer,reference_answer,rouge_l_f1,semantic_similarity
30,What learning and upskilling programs does Infosys offer its employees?,"Infosys offers the following learning and upskilling programs for its employees:

1. **Foundation Training Program**: This program operates across India and other countries for newly onboarded entry-level hires, covering more than 40 technology streams, including courses on generative AI and prompt engineering.

2. **Continuous Education Program**: This program reskills and upskills existing employees through online self-learning, instructor-led virtual training, and in-person classroom training. It includes bridge programs that provide training and internship opportunities for employees changing career fields.

3. **Lex Learning Platform**: Provides access to over 40,000 curated courses, including more than 30,000 courses procured from vendor partners.

4. **Infosys Wingspan**: A configurable talent transformation platform used by various organizations for their talent transformation programs.

5. **Infosys Springboard**: Offers more than 20,000 courses, with approximately 11 million learners worldwide consuming its content.

Overall, a significant portion of the workforce receives training, with notable statistics indicating 81.8% of the workforce trained in fiscal 2026 and an average of 113 annual learning hours per employee.","Infosys offers several employee learning and upskilling programs, including:

- Foundation Training Program for newly onboarded entry-level hires, covering 40+ technology streams, with generative AI and prompt engineering courses.
- Continuous Education Program for reskilling and upskilling existing employees in next-generation digital technologies, methodologies, and gen AI technologies.
- Online self-learning, instructor-led virtual training, and in-person classroom training opportunities.
- Bridge programs that provide training and internship opportunities for employees to switch to new career fields within the organization.
- Lex, Infosys’ in-house learning platform, offering 40,000+ curated courses, including 30,000+ courses from vendor partners.
- Leadership development programs to maintain a deep and diverse internal leadership pipeline.",0.5195729537366547,0.7997636795043945
31,What innovations and technologies are included under Infosys Topaz Fabric?,"Infosys Topaz Fabric includes a stack of layered, composable, open, and interoperable data infrastructure, models, agents, flows, and AI applications. It integrates infrastructure, models, data, applications, and workflows into a cohesive, agent-ready ecosystem. Additionally, it features purpose-built AI agents that operate with humans in the loop, enabling automation and enhancing service delivery across enterprise landscapes.","Infosys Topaz Fabric includes composable and interoperable AI agents, tools, services, and models. It covers consulting, engineering, and operations capabilities, using AI-powered insights, structured frameworks, modern architectures, intelligent automation, AI-driven execution, AI-driven monitoring, real-time intelligence, self-healing capabilities, and predictive insights to optimize IT processes, automate manual tasks, and operationalize AI at enterprise scale.",0.2608695652173913,0.9160711169242859
32,What acquisitions and strategic investments did Infosys complete during FY2026?,"During FY2026, Infosys completed two business combinations by acquiring:

1. **MRE Consulting Ltd.** - An energy and business consulting services company, acquired on April 30, 2025. This acquisition was expected to add capabilities in trading and risk management within the energy sector.

2. **The Missing Link** - Comprising The Missing Link Security Pty. Ltd., The Missing Link Security Limited, and The Missing Link Automation Pty. Ltd. This cybersecurity service provider, also acquired on April 30, 2025, was expected to strengthen Infosys’ cybersecurity capabilities and presence in the Australian market.

Additionally, Infosys has indicated plans to continue making strategic acquisitions to fill capability or segment gaps and to accelerate growth through synergies. Potential areas for future acquisitions include healthcare and insurance.","During FY2026, Infosys completed two business combinations, acquiring 100% interests in:

1. MRE Consulting Ltd., an Energy and business consulting services company headquartered in Texas, U.S., on April 30, 2025.
2. The Missing Link Group, a Cybersecurity services provider headquartered in Australia, on April 30, 2025.",0.4121212121212121,0.8400060534477234
33,"How is the Infosys Board structured, and what committees oversee corporate governance?","As of April 23, 2026, the Infosys Board is structured with ten members:

- One non-executive and non-independent Chairman: Nandan M. Nilekani
- One Chief Executive Officer and Managing Director: Salil Parekh
- Eight independent directors: D. Sundaram, Nitin Paranjpe, Michael Gibbs, Bobby Parikh, Chitra Nayak, Govind Iyer, Helene Auriol Potier, and Diane Enberg Jurgens.

The Infosys Board has six committees that oversee corporate governance:

1. Audit Committee
2. Nomination and Remuneration Committee
3. Stakeholders Relationship Committee
4. Risk Management Committee
5. Corporate Social Responsibility (CSR) Committee
6. ESG Committee

All committees comprise only independent directors, with one independent director serving as chairperson for each committee. Additionally, there is a Cybersecurity Risk Sub-committee under the Risk Management Committee, which also consists of only independent directors.","As of March 31, 2026, the Infosys Board had nine members: one executive director, one non-executive and non-independent director, and seven independent directors. Two of the independent directors were women.

The Board had six committees overseeing governance: the Audit Committee, Corporate Social Responsibility Committee, Nomination and Remuneration Committee, Risk Management Committee, Stakeholders Relationship Committee, and Environment, Social and Governance (ESG) Committee. All committees comprised only independent directors, with one independent director chosen as chairperson. A Cybersecurity Risk Sub-Committee of the Risk Management Committee was also constituted, comprising only independent directors and chaired by one of them.",0.5357142857142857,0.9008785486221313
34,What are the main responsibilities of Infosys' ESG Committee?,"The main responsibilities of Infosys' ESG Committee include:

1. Guiding the creation and periodic refresh of the Company's ESG Vision and Ambitions.
2. Reviewing the operation and work of the ESG Council.
3. Ensuring implementation of measures to advance the Company's ESG objectives.
4. Reviewing periodic ESG disclosures and communications, including annual report sections, ESG reports, and Business Responsibility and Sustainability Reporting (BRSR) filings.
5. Obtaining advice and assistance from internal or external experts and advisors.
6. Reporting periodically to the Board on matters reviewed and decisions or recommendations made.","Infosys' ESG Committee is responsible for guiding and periodically refreshing the company's ESG vision and ambitions, reviewing the operation of the ESG Council, ensuring implementation of measures to advance ESG objectives, overseeing periodic ESG disclosures and communications including annual report sections, ESG reports and BRSR filings, obtaining advice from internal or external experts and advisors, and reporting periodically to the Board on reviewed matters and decisions or recommendations.",0.782608695652174,0.9020009636878967
35,How much did Infosys spend on CSR activities during FY2026?,Infosys spent ₹558.44 crore on CSR activities during FY2026.,"Infosys spent ₹558.04 crore on various CSR projects during FY2026. It also spent ₹9.21 crore on ongoing projects from fiscals 2023, 2024, and 2025, and ₹43.03 crore outside India.",0.38095238095238093,0.9376623630523682
36,What environmental sustainability initiatives did Infosys undertake during FY2026?,"Infosys undertook several environmental sustainability initiatives during FY2026, including:

1. **Tree Plantation Initiatives**: These initiatives were aimed at promoting environmental sustainability, maintaining ecological balance, and enhancing farmer livelihoods and income.
2. **Universal Cornea Care Mission**: This initiative at the L.V. Prasad Eye Institute includes model optimization, operationalization, validation, and development of a strategy for replication across India, focusing on healthcare and preventive health.
3. **A mother and child healthcare center**: Construction of a healthcare center at the Government Hospital, Kunigal.
4. **Support for Advanced Healthcare Facilities**: Provision of medical equipment to support the operationalization of an advanced mother and child center at PGIMER Chandigarh.
5. **Environmental Sustainability through CSR Programs**: The CSR policy focuses on ecological balance and includes sustainable development activities.

These initiatives reflect Infosys' commitment to environmental sustainability and ecological balance.","During FY2026, Infosys undertook several environmental sustainability initiatives: it remained carbon neutral across Scope 1, 2, and 3 emissions; improved energy efficiency through super-efficient buildings, smart building systems, operational optimization, and retrofits; completed lighting and air-conditioning retrofit projects that saved 2.04 lakh kWh and reduced emissions by 145 tCO2e; installed 62.42 MWp of solar PV capacity and avoided 1.24 lakh kWh; achieved 81.8% renewable electricity consumption in India operations through captive solar, power purchase agreements, and green tariff mechanisms; implemented Zero Liquid Discharge practices through in-house sewage treatment plants at 100% of owned India campuses; reused treated wastewater for irrigation, HVAC systems, and flushing; procured third-party greywater for non-potable uses; applied the 5R waste strategy of refuse, reduce, reuse, refurbish/repurpose, and recycle; kept 99% of disposed waste out of landfills; worked toward a 2030 zero-waste-to-landfill goal; and achieved TRUE Zero Waste Certification at 46% of owned campuses in India.",0.14189189189189189,0.5658222436904907
37,How did Infosys perform in reducing greenhouse gas emissions and improving energy efficiency?,"Infosys has been carbon neutral since fiscal 2020 across Scope 1, Scope 2, and Scope 3 emissions. The company's approach includes reducing and avoiding emissions through energy efficiency and renewable energy initiatives. Key measures include new buildings designed with an Energy Performance Index (EPI) below 65 kWh/m²-year, real-time monitoring and optimization through smart building systems, and retrofits in existing buildings.

In fiscal 2026, retrofitting projects for lighting and air-conditioning systems saved 2.04 lakh kWh and reduced emissions by 145 tCO₂e. Additionally, Infosys installed 62.42 MWp of solar PV capacity, which helped avoid 1.24 lakh kWh in fiscal 2026. As a result, 81.8% of electricity consumption in its India operations came from renewable sources, demonstrating the company's commitment to energy efficiency and sustainability.","Infosys has been carbon neutral since fiscal 2020 across Scope 1, 2 and 3 emissions. In fiscal 2026, Scope 2 emissions decreased to 34,351 tCO2e from 38,586 tCO2e in fiscal 2025, while Scope 1 emissions increased to 11,483 tCO2e from 8,745 tCO2e. Total Scope 1 and 2 emissions intensity improved from 0.14 to 0.13 tCO2e per FTE and from 0.000000029 to 0.000000026 tCO2e per rupee of turnover.

Infosys improved energy efficiency through super-efficient buildings, Energy Performance Index below 65 kWh/m2-year, smart building monitoring, and retrofits. In fiscal 2026, lighting and air-conditioning retrofit projects saved 2.04 lakh kWh and reduced emissions by 145 tCO2e. Energy intensity per rupee of turnover improved from 0.000000522 in fiscal 2025 to 0.000000497 in fiscal 2026. Infosys also installed 62.42 MWp of solar PV capacity and achieved 81.8% renewable electricity consumption in its India operations.",0.44982698961937717,0.9062825441360474
38,Did Infosys disclose any significant tax disputes or legal proceedings during FY2026?,"Yes, Infosys disclosed significant tax disputes during FY2026, including details of disputed statutory dues not deposited as of March 31, 2026, which amounted to a total of ₹2,300 crore across various forums and financial periods. Additionally, the U.S. Department of Justice is investigating how Infosys classified certain H-1B visa-recipient employees in immigration documents, which is also a legal proceeding of significance. The management expects that the Group’s position regarding tax matters will likely be upheld upon resolution.","Yes. Infosys disclosed contingent liabilities for claims against the Company not acknowledged as debts of ₹1,944 crore as at March 31, 2026, including India income tax matters of ₹1,326 crore. It also disclosed that the US DOJ was investigating how the Company classified certain H-1B visa-recipient employees in immigration documents, and that the outcome could not yet be predicted.",0.3724137931034483,0.816818356513977
39,"What major acquisitions did Infosys announce during FY2026, and how were they structured?",I could not find this information in the provided documents.,"Infosys announced three major acquisition agreements during FY2026:

- Infosys Singapore Pte. Ltd. agreed to acquire 75% of the equity share capital of Telstra Purple Pty Ltd and some subsidiaries, together known as Versent Group, for consideration including earn-outs and deferred consideration of up to AUD 233 million, excluding retention bonus and management incentives, subject to regulatory approvals and customary closing adjustments.
- Infosys Nova Holdings LLC agreed to acquire 100% of the equity share capital of Optimum Achieve Holdings Inc., including Optimum Healthcare IT, LLC and other subsidiaries, for consideration including earn-outs of up to $465 million, excluding management incentives and retention bonus, subject to customary closing adjustments.
- Infosys Nova Holdings LLC agreed to acquire 100% of the partnership interests of Stratus Global LLC for consideration including earn-outs of up to $95 million, excluding management incentives and retention bonus, subject to customary closing adjustments. This acquisition was completed in April 2026, after the reporting period.",0.03592814371257485,0.23297348618507385
40,How did revenue and profit evolve during the first nine months of FY2026?,"For the nine months ended December 31, 2025, the revenues grew by 2.8% year on year in constant currency. Reported revenues were ₹132,248 crore, which was up 8.3% year on year. The reported IFRS operating margin was 20.0%, and the adjusted operating margin was 21.0%. The net profit (after non-controlling interest) for the nine months was ₹20,939 crore, which was an increase from ₹19,680 crore in the prior year. Basic EPS for the nine months was ₹50.64, compared to ₹47.52 in the prior year.",NOT_FOUND,0.0,-0.01876848191022873
41,"What were the key financial highlights of Infosys' Q1 FY26 results, including revenue growth and operating margin?","The key financial highlights of Infosys' Q1 FY26 results are as follows:

- Revenue grew 2.6% sequentially and 3.8% year-on-year in constant currency.
- Operating margin was 20.8%.
- Free cash flow was $884 million.

Additionally, large-deal total contract value (TCV) was $3.8 billion, and the growth was driven primarily by enterprise AI capabilities.","Infosys’ Q1 FY26 revenue was $4,941 million, with year-on-year growth of 3.8% and sequential growth of 2.6% in constant currency. Reported revenues were ₹42,279 crore, up 7.5% YoY. Operating margin was 20.8%, down 0.3% YoY and 0.2% QoQ. Basic EPS rose 8.6% YoY to ₹16.70, and free cash flow was ₹7,533 crore, representing 108.8% of net profit.",0.31007751937984496,0.8552751541137695
42,What revenue growth and operating margin guidance has Infosys provided for FY26?,Infosys has revised its FY26 revenue growth guidance to 1% to 3% in constant currency terms. The FY26 operating margin guidance remains at 20% to 22%.,Infosys guided FY26 revenue growth at 1%-3% in constant currency and retained operating margin guidance at 20%-22%.,0.6666666666666666,0.9396757483482361
43,"What large-deal momentum did Infosys report in Q1 FY26, including TCV and net-new mix?","In Q1 FY26, Infosys reported a large-deal total contract value (TCV) of $3.8 billion, with 55% classified as net new.","Infosys signed 28 large deals in Q1 FY26 with total TCV of $3.8 billion, including 55% net new. The biggest wins included multiple vendor consolidation deals with combined TCV of over $1 billion, including a mega deal with one of the largest global banks.",0.35820895522388063,0.7860879898071289
44,Why does Infosys expect the second half of FY26 to be weaker than the first half?,"Infosys expects the second half of FY26 to be weaker than the first half due to seasonality, including fewer working days, fewer calendar days, and a higher impact from furloughs. The strong performance in the first half compared to peers also affects the comparison between the two halves.","Infosys expects H2 FY26 to be weaker than H1 mainly because Q1 and Q2 are seasonally the strongest part of its year, and Q1 performance was already strong. Management said the demand environment had not significantly improved, with tariff uncertainty, geopolitical uncertainty, cautious client behavior, delayed decision-making, and weak discretionary spending still continuing.",0.2156862745098039,0.7325551509857178
45,"How is Infosys using Enterprise AI and AI agents across different industries, according to management?","According to the provided context, Infosys is using Enterprise AI and AI agents across different industries in the following ways:

1. **Telecommunications**: AI agents will help carriers modernize network operations, streamline customer lifecycle management, and improve service delivery.
2. **Financial Services**: AI agents will assist firms in detecting and assessing risk faster, automating compliance reporting, and delivering personalized customer interactions based on account history and market conditions.
3. **Manufacturing and Engineering**: Claude will aid in accelerating product design and simulation, reducing R&D timelines, and enabling more iterations before production.
4. **Software Development**: Teams will utilize Claude Code to write, test, and debug code, thereby accelerating the development process from design to production.
5. **Energy Sector**: Infosys has developed an AI Agent to enhance operations by automating reports, boosting operational efficiency, and making actionable recommendations to improve decision-making.

In summary, Infosys integrates AI capabilities to automate complex workflows, enhance operational efficiencies, and modernize legacy systems across various regulated industries.","Infosys said enterprise AI is a key growth driver, with strong demand for AI agents. It has built 300 agents across business operations and IT, including horizontal and vertical agents that help clients make faster decisions, improve customer experience, and raise operational efficiency.

Examples by industry include:
- Oil and gas: AI agents enhance refinery production quality, orchestrate dynamic pricing in retail stores, and automate contract management for trading.
- Manufacturing: AI agents improve supply-chain productivity and cost efficiency, and help resolve malfunctioning-equipment issues.
- Logistics: AI agents transform customer care, operations, logistics, finance, and accounting.
- Retail: physical AI, intelligent automation, and edge-based computer vision create a frictionless, data-driven in-store shopping experience.
- Financial services: Enterprise AI with a fine-tuned large language model translates code and automates documentation, increasing developer productivity by 25% and automating 50% of business requirement creation and modernization support. Management also cited agentic AI use in KYC, onboarding, and portfolio management, and said Infosys is the preferred AI partner for 10 of its top 20 Financial Services clients.",0.17964071856287425,0.8334535360336304
46,"What is ICICI Direct's investment rating and target price for Infosys, and what is the rationale behind it?","ICICI Direct's investment rating for Infosys is **HOLD**, with a target price of ₹1,330. The rationale behind this rating includes a weak demand outlook, ongoing uncertainty in conversion of deals, and a conservative growth guidance for FY27 of just 1.5% to 3.5% in constant currency terms. Additionally, while Infosys is reported to have strong deal wins and healthy medium-term visibility, the short-term growth is impacted by slow ramp-ups and persistent weakness in discretionary-heavy verticals. The target price is based on a valuation of 17x P/E on FY28E EPS.","ICICI Direct maintains a HOLD rating on Infosys with a target price of ₹1,330, valuing it at 17x P/E on FY28E EPS. The rationale is conservative FY27 guidance and a weak outlook due to demand uncertainty, weak deal conversion, slower ramp-ups, muted organic growth, pressure in discretionary-heavy verticals, flattish volumes, and rising competitive intensity. Margins are resilient but likely range-bound, supported by cost controls rather than volume-led growth, while wage hikes, acquisition amortisation, AI investments, and reinvestment needs cap upside.",0.2622950819672131,0.9313620328903198
47,"What are Infosys' FY27 and FY28 revenue, earnings, and margin projections according to ICICI Direct?","For FY27, Infosys' revenue is projected at ₹1,90,372 crore with an EBIT margin of 20.5%. For FY28, the revenue is projected at ₹1,98,581 crore with the same EBIT margin of 20.5%. Adjusted PAT for FY27 is estimated at ₹30,449 crore, while for FY28 it is estimated at ₹31,565 crore.","FY27E: Revenue ₹1,90,372 crore; EBIT ₹39,026 crore; PAT ₹30,449 crore; diluted EPS ₹75.3; EBIT margin 20.5%.

FY28E: Revenue ₹1,98,581 crore; EBIT ₹40,610 crore; PAT ₹31,565 crore; diluted EPS ₹78.0; EBIT margin 20.5%.",0.4158415841584158,0.7946881055831909
48,Which business segments and geographies were the key growth drivers for Infosys in Q4 FY26?,"In Q4 FY26, the key growth drivers for Infosys were:

**Business Segments:**
- Financial Services: Grew by 2.9% YoY in constant currency.
- Communication: Grew by 9.0% YoY in constant currency.
- Energy, Utilities, Resources & Services: Grew by 6.7% YoY in constant currency.
- Life Sciences: Grew by 11.6% YoY in constant currency.

**Geographies:**
- North America: Grew by 4.1% YoY in constant currency.
- Europe: Grew by 4.1% YoY in constant currency.

Overall, these segments and geographies contributed to a year-on-year revenue growth of 4.1% in constant currency terms.","Q4 FY26 growth was led by Europe and ROW among geographies, with YoY constant-currency growth of 11.3% and 10.2%, respectively. By vertical, the strongest YoY growth came from Life Sciences at 14.4%, Communications at 12.9%, Others at 10.7%, Energy, Utilities, Resources and Services at 8.2%, and Manufacturing at 6.6%.",0.19999999999999998,0.7291861772537231
49,What are the key risks identified by analysts that could affect Infosys' future performance?,"The key risks identified that could affect Infosys' future performance include:

1. Geopolitical, macroeconomic, or health events
2. Artificial Intelligence (AI) risks
3. Global Capability Centers (GCCs) risks
4. Technology disruption and innovation
5. Talent supply constraints
6. Cybersecurity risks
7. Data protection and privacy risks
8. Cost inflation and inability to improve margin
9. Environment, Social, Governance (ESG) ambition risks

These risks relate to multiple factors such as revenue concentration, client dependencies, changing market conditions, technological advancements, talent management challenges, and regulatory compliance issues.","The key risks are prolonged macroeconomic uncertainty with weakness in discretionary spending, and higher-than-expected volume-led revenue growth.",0.11428571428571428,0.4146667718887329
50,"According to Goldman Sachs, why could the current AI-driven earnings boom become harder to sustain?","Goldman Sachs cautioned that the AI-fueled earnings surprise cycle that helped power stocks may be difficult to repeat because the bar for this earnings season is already high. While companies are still likely to beat expectations, the large AI capex-linked earnings surprise wave appears to be closer to its end, suggesting that the market may require stronger forward-looking signals before pricing in another major rally.","The AI-driven earnings boom could become harder to sustain because the bar for earnings is already high, investors may focus more on outlooks and management commentary than headline beats, and the large AI capex-linked earnings surprise wave appears closer to its end. Goldman also expects investors to become more selective about which companies can turn AI spending into earnings growth.",0.39999999999999997,0.8425900936126709
