id,query,llm_answer,reference_answer,rouge_l_f1,semantic_similarity
30,What learning and upskilling programs does Infosys offer its employees?,"Infosys offers various learning and upskilling programs, including:

1. **Foundation Training Program**: Prepares newly onboarded entry-level hires for corporate and client-service roles across more than 40 technology streams, including generative AI and prompt engineering.

2. **Continuous Education Program**: Provides reskilling and upskilling through online self-learning, instructor-led virtual training, and in-person classroom training. Bridge programs support employees moving into new career fields.

3. **Lex Learning Platform**: An in-house platform offering over 40,000 curated courses, including more than 30,000 vendor-procured courses. It features mobile learning, telemetry, gamification, and certification features.

4. **Infosys Springboard**: Offers more than 20,000 courses, with approximately 11 million learners worldwide actively consuming its content.

5. **AI Awareness and Training**: Efforts to increase AI awareness among employees, with 84% of the workforce reported as AI-aware.

In fiscal 2026, 81.8% of the workforce received training, with an average of 113 annual employee learning hours.","Infosys offers several employee learning and upskilling programs, including:

- Foundation Training Program for newly onboarded entry-level hires, covering 40+ technology streams, with generative AI and prompt engineering courses.
- Continuous Education Program for reskilling and upskilling existing employees in next-generation digital technologies, methodologies, and gen AI technologies.
- Online self-learning, instructor-led virtual training, and in-person classroom training opportunities.
- Bridge programs that provide training and internship opportunities for employees to switch to new career fields within the organization.
- Lex, Infosys’ in-house learning platform, offering 40,000+ curated courses, including 30,000+ courses from vendor partners.
- Leadership development programs to maintain a deep and diverse internal leadership pipeline.",0.45864661654135336,0.8192004561424255
31,What innovations and technologies are included under Infosys Topaz Fabric?,"Infosys Topaz Fabric includes a stack of layered, composable, open and interoperable data infrastructure, models, agents, flows, and AI applications. It features a multi-layer AI fabric that integrates infrastructure, models, data, applications, and workflows into a cohesive, agent-ready ecosystem. Additionally, it offers over 50 agents that are purpose-built for IT operations and secures modular architecture combined with high-performance, energy-efficient compute platforms.","Infosys Topaz Fabric includes composable and interoperable AI agents, tools, services, and models. It covers consulting, engineering, and operations capabilities, using AI-powered insights, structured frameworks, modern architectures, intelligent automation, AI-driven execution, AI-driven monitoring, real-time intelligence, self-healing capabilities, and predictive insights to optimize IT processes, automate manual tasks, and operationalize AI at enterprise scale.",0.22580645161290322,0.8579986095428467
32,What acquisitions and strategic investments did Infosys complete during FY2026?,"During the year ended March 31, 2026, Infosys completed two business combinations by acquiring 100% partnership or voting interests in the following entities:

1. **MRE Consulting Ltd.** — Acquired on April 30, 2025. This energy and business consulting services company, headquartered in Texas, USA, is expected to add capabilities in trading and risk management, particularly in the energy sector.

2. **The Missing Link** — Comprises The Missing Link Security Pty. Ltd., The Missing Link Security Limited, and The Missing Link Automation Pty. Ltd. Acquired on April 30, 2025, this cybersecurity service provider, headquartered in Australia, is expected to strengthen cybersecurity capabilities and expand the Group’s presence in the Australian market.

The total purchase consideration for these acquisitions was ₹813 crore, comprising upfront cash consideration of ₹743 crore and contingent consideration with an estimated fair value of ₹70 crore at the acquisition date. Additionally, retention bonuses and management incentives are payable to acquiree employees over two to three years, subject to continuous employment and achievement of financial targets.","During FY2026, Infosys completed two business combinations, acquiring 100% interests in:

1. MRE Consulting Ltd., an Energy and business consulting services company headquartered in Texas, U.S., on April 30, 2025.
2. The Missing Link Group, a Cybersecurity services provider headquartered in Australia, on April 30, 2025.",0.3098591549295775,0.7953891754150391
33,"How is the Infosys Board structured, and what committees oversee corporate governance?","The Infosys Board is structured to include ten members as of April 23, 2026, consisting of:

- One non-executive and non-independent Chairman: Nandan M. Nilekani
- One Chief Executive Officer and Managing Director: Salil Parekh
- Eight independent directors: D. Sundaram, Nitin Paranjpe, Michael Gibbs, Bobby Parikh, Chitra Nayak, Govind Iyer, Helene Auriol Potier, and Diane Enberg Jurgens.

The Board has established six committees to oversee various aspects of corporate governance:

1. Audit Committee
2. Nomination and Remuneration Committee
3. Stakeholders Relationship Committee
4. Risk Management Committee
5. Corporate Social Responsibility (CSR) Committee
6. ESG Committee

All committees comprise only independent directors, with one independent director serving as chairperson for each committee. Additionally, there is a Cybersecurity Risk Sub-committee under the Risk Management Committee that also consists solely of independent directors.","As of March 31, 2026, the Infosys Board had nine members: one executive director, one non-executive and non-independent director, and seven independent directors. Two of the independent directors were women.

The Board had six committees overseeing governance: the Audit Committee, Corporate Social Responsibility Committee, Nomination and Remuneration Committee, Risk Management Committee, Stakeholders Relationship Committee, and Environment, Social and Governance (ESG) Committee. All committees comprised only independent directors, with one independent director chosen as chairperson. A Cybersecurity Risk Sub-Committee of the Risk Management Committee was also constituted, comprising only independent directors and chaired by one of them.",0.48695652173913045,0.8796409964561462
34,What are the main responsibilities of Infosys' ESG Committee?,"The main responsibilities of Infosys' ESG Committee are to:

1. Guide the Company's ESG journey and initiatives.
2. Make regular reports to the Board regarding its actions and make recommendations to the Board as appropriate.
3. Review the operation of the ESG Council and its working.
4. Take note of the progress of ESG Ambitions 2030 and the plan ahead.
5. Review required compliance with climate change regulations across various jurisdictions.
6. Provide directions to address gaps in the Company's position with respect to global ESG assessments.
7. Review ESG achievements and key considerations for ESG score improvement.
8. Recommend amendments to the Committee Charter to the Board.","Infosys' ESG Committee is responsible for guiding and periodically refreshing the company's ESG vision and ambitions, reviewing the operation of the ESG Council, ensuring implementation of measures to advance ESG objectives, overseeing periodic ESG disclosures and communications including annual report sections, ESG reports and BRSR filings, obtaining advice from internal or external experts and advisors, and reporting periodically to the Board on reviewed matters and decisions or recommendations.",0.2793296089385475,0.8464803695678711
35,How much did Infosys spend on CSR activities during FY2026?,Infosys spent ₹558.44 crore on various CSR projects during fiscal 2026.,"Infosys spent ₹558.04 crore on various CSR projects during FY2026. It also spent ₹9.21 crore on ongoing projects from fiscals 2023, 2024, and 2025, and ₹43.03 crore outside India.",0.45454545454545453,0.9368292689323425
36,What environmental sustainability initiatives did Infosys undertake during FY2026?,"Infosys undertook several environmental sustainability initiatives during FY26, including:

1. **Tree Plantation Initiatives**: Aimed at promoting environmental sustainability and maintaining ecological balance.
2. **BioConserve Platform**: Launched as a digital open repository for resources, best practices, and research on biodiversity conservation.
3. **Sustainable Packaging Criteria**: Implemented sustainable packaging criteria in procurement to eliminate plastic and thermocol-based packaging for IT equipment.
4. **CSR Activities Related to Environment**: Engaged in initiatives that focus on environmental sustainability to improve farmer livelihoods and income. 

These initiatives were part of a broader commitment to environmental sustainability and ecological balance included in Infosys' CSR policy.","During FY2026, Infosys undertook several environmental sustainability initiatives: it remained carbon neutral across Scope 1, 2, and 3 emissions; improved energy efficiency through super-efficient buildings, smart building systems, operational optimization, and retrofits; completed lighting and air-conditioning retrofit projects that saved 2.04 lakh kWh and reduced emissions by 145 tCO2e; installed 62.42 MWp of solar PV capacity and avoided 1.24 lakh kWh; achieved 81.8% renewable electricity consumption in India operations through captive solar, power purchase agreements, and green tariff mechanisms; implemented Zero Liquid Discharge practices through in-house sewage treatment plants at 100% of owned India campuses; reused treated wastewater for irrigation, HVAC systems, and flushing; procured third-party greywater for non-potable uses; applied the 5R waste strategy of refuse, reduce, reuse, refurbish/repurpose, and recycle; kept 99% of disposed waste out of landfills; worked toward a 2030 zero-waste-to-landfill goal; and achieved TRUE Zero Waste Certification at 46% of owned campuses in India.",0.15325670498084293,0.5372954607009888
37,How did Infosys perform in reducing greenhouse gas emissions and improving energy efficiency?,"Infosys has been carbon neutral since fiscal 2020 across Scope 1, Scope 2, and Scope 3 emissions. The company has focused on reducing and avoiding emissions through energy efficiency measures and the use of renewable energy. Specific initiatives include constructing new buildings with an Energy Performance Index (EPI) below 65 kWh/m²-year, real-time monitoring and optimization through smart building systems, and retrofits in existing buildings.

In fiscal 2026, retrofit projects for lighting and air-conditioning systems resulted in savings of 2.04 lakh kWh and a reduction of 145 tCO₂e in emissions. Infosys installed 62.42 MWp of solar PV capacity and reported avoiding 1.24 lakh kWh in fiscal 2026. As a result of these efforts, 81.8% of electricity consumption in its India operations came from renewable sources.","Infosys has been carbon neutral since fiscal 2020 across Scope 1, 2 and 3 emissions. In fiscal 2026, Scope 2 emissions decreased to 34,351 tCO2e from 38,586 tCO2e in fiscal 2025, while Scope 1 emissions increased to 11,483 tCO2e from 8,745 tCO2e. Total Scope 1 and 2 emissions intensity improved from 0.14 to 0.13 tCO2e per FTE and from 0.000000029 to 0.000000026 tCO2e per rupee of turnover.

Infosys improved energy efficiency through super-efficient buildings, Energy Performance Index below 65 kWh/m2-year, smart building monitoring, and retrofits. In fiscal 2026, lighting and air-conditioning retrofit projects saved 2.04 lakh kWh and reduced emissions by 145 tCO2e. Energy intensity per rupee of turnover improved from 0.000000522 in fiscal 2025 to 0.000000497 in fiscal 2026. Infosys also installed 62.42 MWp of solar PV capacity and achieved 81.8% renewable electricity consumption in its India operations.",0.44982698961937717,0.9066505432128906
38,Did Infosys disclose any significant tax disputes or legal proceedings during FY2026?,"Yes, Infosys disclosed significant tax disputes during FY2026. The Company received orders under Sections 250 and 254 of the Income Tax Act, 1961, for several assessment years, confirming its position regarding tax treatment on certain matters. Additionally, prior-period provisions and reversals resulting from adjudication of disputed matters were recognized, with specific amounts disclosed for income tax provisions that were reversed and contingent liabilities that were reduced.","Yes. Infosys disclosed contingent liabilities for claims against the Company not acknowledged as debts of ₹1,944 crore as at March 31, 2026, including India income tax matters of ₹1,326 crore. It also disclosed that the US DOJ was investigating how the Company classified certain H-1B visa-recipient employees in immigration documents, and that the outcome could not yet be predicted.",0.21538461538461537,0.5976275205612183
39,"What major acquisitions did Infosys announce during FY2026, and how were they structured?","Infosys announced the acquisition of Optimum Achieve Holdings, including Optimum Healthcare IT, LLC, and Stratus Global LLC on March 25, 2026. The transaction is intended to expand Infosys’ healthcare capabilities and support AI-powered cloud and digital transformation for healthcare providers. The acquisition structure includes a definitive agreement, with the transaction expected to close during the first quarter of FY 2027, subject to regulatory approvals and completion of closing conditions.","Infosys announced three major acquisition agreements during FY2026:

- Infosys Singapore Pte. Ltd. agreed to acquire 75% of the equity share capital of Telstra Purple Pty Ltd and some subsidiaries, together known as Versent Group, for consideration including earn-outs and deferred consideration of up to AUD 233 million, excluding retention bonus and management incentives, subject to regulatory approvals and customary closing adjustments.
- Infosys Nova Holdings LLC agreed to acquire 100% of the equity share capital of Optimum Achieve Holdings Inc., including Optimum Healthcare IT, LLC and other subsidiaries, for consideration including earn-outs of up to $465 million, excluding management incentives and retention bonus, subject to customary closing adjustments.
- Infosys Nova Holdings LLC agreed to acquire 100% of the partnership interests of Stratus Global LLC for consideration including earn-outs of up to $95 million, excluding management incentives and retention bonus, subject to customary closing adjustments. This acquisition was completed in April 2026, after the reporting period.",0.19383259911894274,0.769349217414856
40,How did revenue and profit evolve during the first nine months of FY2026?,"For the first nine months of FY2026, Infosys reported the following financial performance:

- Revenues increased to ₹132,248 crore, compared to ₹122,064 crore in the same period of FY2025, reflecting a year-over-year growth of approximately 8.4%.
- Operating profit rose to ₹26,511 crore from ₹25,849 crore in the same period last year.
- Net profit (after non-controlling interest) grew to ₹20,939 crore, up from ₹19,680 crore in FY2025.

Overall, there was significant growth in both revenue and profit during the first nine months of FY2026.",NOT_FOUND,0.0,-0.01189449243247509
41,"What were the key financial highlights of Infosys' Q1 FY26 results, including revenue growth and operating margin?","Infosys had a strong start to FY26 with the following key financial highlights for Q1 FY26:

- Revenue grew 2.6% sequentially and 3.8% year-on-year in constant currency.
- Operating margin was 20.8%.
- Free cash flow was $884 million.
- Large deals totaled $3.8 billion, with 55% being net new.
- Utilization reached 85.2% excluding trainees. 
- EPS grew 8.6% year-on-year in rupee terms.
- Revised FY26 constant-currency growth guidance was set at 1%-3%, while operating-margin guidance remained at 20%-22%.","Infosys’ Q1 FY26 revenue was $4,941 million, with year-on-year growth of 3.8% and sequential growth of 2.6% in constant currency. Reported revenues were ₹42,279 crore, up 7.5% YoY. Operating margin was 20.8%, down 0.3% YoY and 0.2% QoQ. Basic EPS rose 8.6% YoY to ₹16.70, and free cash flow was ₹7,533 crore, representing 108.8% of net profit.",0.2658227848101266,0.871624231338501
42,What revenue growth and operating margin guidance has Infosys provided for FY26?,Infosys has revised its FY26 revenue growth guidance to 1% to 3% in constant currency terms. The operating margin guidance for FY26 remains at 20% to 22%.,Infosys guided FY26 revenue growth at 1%-3% in constant currency and retained operating margin guidance at 20%-22%.,0.6521739130434783,0.9359034895896912
43,"What large-deal momentum did Infosys report in Q1 FY26, including TCV and net-new mix?","In Q1 FY26, Infosys reported a large deal total contract value (TCV) of $3.8 billion, with 55% classified as net new.","Infosys signed 28 large deals in Q1 FY26 with total TCV of $3.8 billion, including 55% net new. The biggest wins included multiple vendor consolidation deals with combined TCV of over $1 billion, including a mega deal with one of the largest global banks.",0.35820895522388063,0.7940695285797119
44,Why does Infosys expect the second half of FY26 to be weaker than the first half?,"Infosys expects the second half of FY26 to be weaker than the first half due to seasonal softness, fewer working days, fewer calendar days, and a higher impact from furloughs. The first half was stronger than that of many peers, affecting the comparison between the two halves.","Infosys expects H2 FY26 to be weaker than H1 mainly because Q1 and Q2 are seasonally the strongest part of its year, and Q1 performance was already strong. Management said the demand environment had not significantly improved, with tariff uncertainty, geopolitical uncertainty, cautious client behavior, delayed decision-making, and weak discretionary spending still continuing.",0.21782178217821782,0.7311205863952637
45,"How is Infosys using Enterprise AI and AI agents across different industries, according to management?","Infosys is using Enterprise AI and AI agents across different industries in the following ways:

1. **Telecommunications**: AI agents help carriers modernize network operations, streamline customer lifecycle management, and improve service delivery.

2. **Financial Services**: AI agents assist firms in detecting and assessing risk faster, automating compliance reporting, and delivering personalized customer interactions, such as tailoring financial advice based on a client's full account history and market conditions.

3. **Manufacturing and Engineering**: Claude will help accelerate product design and simulation, reducing R&D timelines and enabling engineers to test more iterations before production.

4. **Software Development**: Teams use Claude Code to write, test, and debug code, accelerating the movement from design through production.

The collaboration with Anthropic emphasizes the need for AI to drive real transformational value, with a core focus on agentic AI that independently handles complex tasks, and aims to help organizations modernize legacy systems to reduce the cost of updating aging infrastructure.","Infosys said enterprise AI is a key growth driver, with strong demand for AI agents. It has built 300 agents across business operations and IT, including horizontal and vertical agents that help clients make faster decisions, improve customer experience, and raise operational efficiency.

Examples by industry include:
- Oil and gas: AI agents enhance refinery production quality, orchestrate dynamic pricing in retail stores, and automate contract management for trading.
- Manufacturing: AI agents improve supply-chain productivity and cost efficiency, and help resolve malfunctioning-equipment issues.
- Logistics: AI agents transform customer care, operations, logistics, finance, and accounting.
- Retail: physical AI, intelligent automation, and edge-based computer vision create a frictionless, data-driven in-store shopping experience.
- Financial services: Enterprise AI with a fine-tuned large language model translates code and automates documentation, increasing developer productivity by 25% and automating 50% of business requirement creation and modernization support. Management also cited agentic AI use in KYC, onboarding, and portfolio management, and said Infosys is the preferred AI partner for 10 of its top 20 Financial Services clients.",0.1696969696969697,0.8111073970794678
46,"What is ICICI Direct's investment rating and target price for Infosys, and what is the rationale behind it?","ICICI Direct's investment rating for Infosys is **HOLD**, with a target price of ₹1,330. The rationale behind this rating is based on conservative guidance and a weak outlook, reflecting ongoing demand uncertainty. Infosys has reported robust deal wins but is facing weak deal conversion and slower ramp-ups affecting near-term growth. Despite expectations for better performance in certain segments, persistent weakness in discretionary-heavy verticals and rising competitive intensity constrain near-term earnings visibility.","ICICI Direct maintains a HOLD rating on Infosys with a target price of ₹1,330, valuing it at 17x P/E on FY28E EPS. The rationale is conservative FY27 guidance and a weak outlook due to demand uncertainty, weak deal conversion, slower ramp-ups, muted organic growth, pressure in discretionary-heavy verticals, flattish volumes, and rising competitive intensity. Margins are resilient but likely range-bound, supported by cost controls rather than volume-led growth, while wage hikes, acquisition amortisation, AI investments, and reinvestment needs cap upside.",0.45398773006134974,0.9138879776000977
47,"What are Infosys' FY27 and FY28 revenue, earnings, and margin projections according to ICICI Direct?","The projections according to ICICI Direct for Infosys are as follows:

**FY27:**
- Revenue: ₹1,90,372 crore
- PAT: ₹30,449 crore
- EBIT Margin: 20% - 22%

**FY28:**
- Revenue: ₹1,98,581 crore
- PAT: ₹31,565 crore
- EBIT Margin: 20% - 22% (guided EBIT margin of 20.5% is baked in for both FY27E and FY28E).","FY27E: Revenue ₹1,90,372 crore; EBIT ₹39,026 crore; PAT ₹30,449 crore; diluted EPS ₹75.3; EBIT margin 20.5%.

FY28E: Revenue ₹1,98,581 crore; EBIT ₹40,610 crore; PAT ₹31,565 crore; diluted EPS ₹78.0; EBIT margin 20.5%.",0.556701030927835,0.7481059432029724
48,Which business segments and geographies were the key growth drivers for Infosys in Q4 FY26?,"The key growth drivers for Infosys in Q4 FY26 were the Financial Services, Communications, and Manufacturing sectors. Geographically, Europe was identified as a strong-performing area.","Q4 FY26 growth was led by Europe and ROW among geographies, with YoY constant-currency growth of 11.3% and 10.2%, respectively. By vertical, the strongest YoY growth came from Life Sciences at 14.4%, Communications at 12.9%, Others at 10.7%, Energy, Utilities, Resources and Services at 8.2%, and Manufacturing at 6.6%.",0.14457831325301204,0.5834298729896545
49,What are the key risks identified by analysts that could affect Infosys' future performance?,"The key risks identified that could affect Infosys' future performance include:

1. **Geopolitical, macroeconomic, or health events** - These can cause currency volatility and reduce client spending on technology products and services.
2. **Artificial Intelligence (AI) risks** - Failure to transform services using AI could affect win rates, market share, revenue, and profits.
3. **Global Capability Centers (GCCs) risks** - Customers insourcing services or establishing or expanding GCCs could reduce Infosys’ addressable market share.
4. **Technology disruption and innovation** - Inability to align services with technological changes could disrupt Infosys' value proposition.
5. **Talent supply constraints** - Difficulty in attracting and retaining skilled talent can impact project execution and cost structure.
6. **Cybersecurity risks** - Rapidly evolving cyber threats could lead to breaches of information networks or regulatory penalties.
7. **Data protection and privacy risks** - Failure to protect sensitive information may result in regulatory penalties and affect operations.
8. **Cost inflation and margin improvement risks** - Inability to manage costs effectively could adversely affect long-term profitability.
9. **ESG ambitions** - Failing to meet ESG 2030 Vision goals could impact reputation and financial stability. 

These risks encompass a variety of factors ranging from market conditions to operational challenges.","The key risks are prolonged macroeconomic uncertainty with weakness in discretionary spending, and higher-than-expected volume-led revenue growth.",0.06666666666666665,0.3977174460887909
50,"According to Goldman Sachs, why could the current AI-driven earnings boom become harder to sustain?","Goldman Sachs cautioned that the AI-fueled earnings surprise cycle may be difficult to repeat because the bar for earnings expectations is already high. While companies are still likely to beat expectations, investors may need to pay closer attention to outlooks and management commentary rather than just headline earnings beats. Additionally, the large AI capex-linked earnings surprise wave appears to be closer to its end, suggesting that the market may require stronger forward-looking signals before pricing in another major rally.","The AI-driven earnings boom could become harder to sustain because the bar for earnings is already high, investors may focus more on outlooks and management commentary than headline beats, and the large AI capex-linked earnings surprise wave appears closer to its end. Goldman also expects investors to become more selective about which companies can turn AI spending into earnings growth.",0.4722222222222222,0.8697915077209473
